nbhoods,Bldg_Type,zoning,Lot_Config,Street,House_Style,Condition_1,Overall_Qual,Overall_Cond,Year_Built,Misc_Val,BsmtFin_Type_1,BsmtFin_Type_2,basement_exp,basement_qual,Total_Bsmt_SF,garage_qual,Garage_Area,area_porch,Low_Qual_Fin_SF,Garage_Type,Garage_Finish,Garage_Cars,Fireplaces,fireplace_qual,Heating_QC,Central_Air,Exter_Qual,Exter_Cond,Pool_Area,major_functional,severe_functional,SalePrice,aleatoria_num,aleatoria_cat,Lot_Area,Gr_Liv_Area,First_Flr_SF,Second_Flr_SF
ClearCr,1Fam,RL,Corner,Pave,2Story,Norm,6,5,1988,0,GLQ,Unf,No,Gd,1151,TA,521,420,0,Attchd,Unf,2,1,TA,TA,Y,Gd,TA,0,0,0,211000,-0.327999587600786,b,10029,2060,1164,896
ClearCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1996,0,GLQ,Unf,Gd,Ex,1306,TA,533,44,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,328000,-0.5773258668662973,b,14000,2260,1306,954
ClearCr,1Fam,RL,Inside,Pave,1Story,Norm,6,5,1996,0,GLQ,Unf,Mn,Gd,1291,TA,431,0,0,Attchd,Unf,2,1,Gd,Ex,Y,TA,TA,0,0,0,173000,-0.5301483537334264,b,2887,1291,1291,0
ClearCr,1Fam,RL,CulDSac,Pave,1Story,Norm,4,6,1954,0,BLQ,Unf,Gd,Gd,1364,TA,529,137,0,Attchd,Fin,2,2,Gd,Ex,Y,TA,TA,0,0,0,256000,-0.038496992803702335,c,53227,1663,1663,0
ClearCr,1Fam,RL,Inside,Pave,1Story,Norm,6,7,1960,0,BLQ,ALQ,Gd,Gd,1602,TA,564,0,0,Attchd,RFn,2,1,Gd,Gd,Y,TA,TA,0,0,0,235000,0.5004407294988249,a,13500,1252,1252,0
ClearCr,1Fam,RL,Inside,Pave,1Story,Norm,7,6,1979,0,GLQ,Unf,Gd,Gd,1332,TA,586,0,0,Attchd,Fin,2,1,TA,TA,Y,Gd,TA,0,0,0,260000,0.23114477838101047,b,23595,1524,1332,192
CollgCr,1Fam,RL,Corner,Pave,2Story,Norm,8,5,2002,0,GLQ,Unf,Mn,Gd,1065,TA,586,60,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,255000,0.7310819145999194,c,11367,1989,1091,898
CollgCr,1Fam,RL,CulDSac,Pave,1Story,Norm,8,5,1999,0,GLQ,Unf,Gd,Gd,1341,TA,482,84,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,246900,-1.458617655590483,b,17227,1341,1341,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,8,5,1995,0,GLQ,Unf,No,Gd,1220,TA,556,65,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,240000,0.9930349151668348,b,10000,2090,1220,870
CollgCr,1Fam,RL,FR2,Pave,1Story,Norm,7,5,2004,0,GLQ,Unf,Av,Gd,1414,TA,494,105,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,185500,0.30121156326101745,c,8773,1414,1414,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2005,0,Unf,Unf,Gd,Gd,879,TA,578,111,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,191000,-0.7046765150994965,c,9316,1795,879,916
CollgCr,1Fam,RL,FR2,Pave,1Story,Norm,7,5,2004,0,Unf,Unf,Av,Gd,1422,TA,626,60,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,179600,0.7193616029056624,b,8500,1422,1422,0
CollgCr,1Fam,RL,Corner,Pave,2Story,Norm,7,5,1995,0,GLQ,Unf,Av,Gd,930,TA,610,170,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,Gd,0,0,0,237000,0.3717618986872045,a,11250,1995,950,1045
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2005,0,Unf,Unf,No,Gd,750,TA,564,35,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,173900,-0.24041257132784966,c,8846,1500,750,750
CollgCr,1Fam,RL,FR2,Pave,1Story,Norm,7,5,2004,0,GLQ,Unf,Av,Gd,1500,TA,570,36,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,190000,0.1618227306845701,b,8487,1500,1500,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1997,0,Unf,Unf,No,Gd,1040,TA,621,38,0,Attchd,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,240000,-0.11402898624602305,b,9375,2098,1044,1054
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2001,2000,GLQ,Unf,Av,Gd,1581,TA,670,0,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,272000,0.11718555149068124,b,11423,1601,1601,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,6,6,1997,0,GLQ,Unf,No,Gd,635,TA,497,54,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,TA,Gd,0,0,0,175000,0.7698913272403805,c,10021,1308,646,662
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1998,0,GLQ,Unf,No,Gd,928,TA,492,96,0,Attchd,RFn,2,1,TA,Ex,Y,TA,TA,0,0,0,200000,-0.7244016723139899,a,8750,1772,928,844
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2005,0,Unf,Unf,No,Gd,728,TA,390,24,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,163990,-0.5903691196814749,b,8461,1456,728,728
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,8,5,2002,0,Unf,Unf,No,Gd,1284,TA,647,87,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,228500,1.2003913562351425,c,9375,2169,1284,885
CollgCr,1Fam,RL,FR2,Pave,1Story,Norm,8,5,2003,0,BLQ,GLQ,Av,Gd,1657,TA,502,262,0,Attchd,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,232000,0.9428973167762372,b,10635,1668,1668,0
CollgCr,1Fam,RL,FR2,Pave,1Story,Norm,7,5,2005,0,GLQ,Unf,Av,Gd,1169,TA,578,41,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,173500,0.2385736128703091,a,8769,1190,1190,0
CollgCr,1Fam,RL,Corner,Pave,1Story,Norm,8,5,2008,0,Unf,Unf,Av,Gd,1694,TA,776,33,0,Attchd,RFn,3,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,245350,-0.012744118663798978,c,10475,1694,1694,0
CollgCr,1Fam,RL,CulDSac,Pave,1Story,Norm,7,5,1999,0,Unf,Unf,No,Gd,1468,TA,577,25,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,191000,0.07983736112968569,b,9382,1479,1479,0
CollgCr,1Fam,RL,CulDSac,Pave,2Story,Norm,7,5,1999,0,GLQ,Unf,Gd,Gd,988,TA,597,123,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,235500,0.6147080462228539,b,10820,1873,988,885
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2008,0,Unf,Unf,Gd,Ex,1622,TA,860,42,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,295493,0.2685356339745834,a,10226,1630,1630,0
CollgCr,1Fam,RL,CulDSac,Pave,1Story,Norm,5,6,1975,0,Rec,ALQ,No,TA,864,TA,440,466,0,Attchd,Fin,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,163000,1.3696668859074865,c,14330,1558,1558,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,8,5,2001,0,Unf,Unf,No,Gd,1055,TA,905,234,0,BuiltIn,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,287000,-0.6357471604618875,c,9240,2263,1055,1208
CollgCr,1Fam,RL,CulDSac,Pave,1Story,Norm,8,5,2001,0,Unf,Unf,Gd,Gd,1753,TA,748,150,0,Attchd,RFn,3,1,TA,Ex,Y,Gd,TA,0,0,0,275000,-1.306382565781317,a,14781,1787,1787,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1994,0,GLQ,Unf,No,Gd,915,TA,493,133,0,Attchd,Unf,2,1,TA,Ex,Y,Gd,Gd,0,0,0,210000,1.166789621217582,a,8750,1908,933,975
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,1999,0,GLQ,Unf,Av,Gd,1431,TA,666,35,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,192000,-1.8614141238543869,c,9017,1431,1431,0
CollgCr,1Fam,RL,FR2,Pave,1Story,Norm,5,8,1977,0,GLQ,Rec,No,Gd,1026,TA,308,85,0,Attchd,Unf,1,0,No Fireplace,Ex,Y,Gd,Gd,0,0,0,150000,-0.9112066788204155,c,15240,1026,1026,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2007,0,GLQ,Unf,Av,Gd,1232,TA,632,0,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,194500,-0.40838903750933275,c,7314,1232,1232,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,5,7,1994,0,ALQ,Unf,No,TA,990,TA,440,92,0,Attchd,RFn,1,0,No Fireplace,Ex,Y,TA,Gd,0,0,0,143000,0.4345200854178408,a,9757,990,990,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,5,6,1972,0,ALQ,Unf,Av,TA,876,TA,484,0,0,Detchd,Unf,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,127000,-0.05442938613900051,a,7480,876,876,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1998,0,ALQ,Unf,Av,Gd,1153,TA,541,84,0,Attchd,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,222500,0.1331375313102292,c,11404,2031,1153,878
CollgCr,1Fam,RL,Inside,Pave,SLvl,Norm,5,5,1976,0,ALQ,Unf,Av,TA,911,TA,576,0,0,Detchd,Unf,2,0,No Fireplace,Gd,Y,TA,TA,0,0,0,132500,-1.1397893256478908,b,10780,954,954,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,5,6,1995,0,Unf,Unf,No,Gd,1099,TA,352,0,0,Attchd,Unf,1,0,No Fireplace,Ex,Y,TA,TA,0,0,0,144000,0.9376803204490328,a,9525,1099,1099,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1999,0,GLQ,Unf,No,Gd,842,TA,515,85,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,196000,0.37102993600141987,b,9272,1749,856,893
CollgCr,1Fam,RL,CulDSac,Pave,2Story,Norm,7,5,2003,0,Unf,Unf,No,Gd,798,TA,595,45,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,183000,-0.07601541477595403,a,7226,1640,798,842
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2005,0,GLQ,Unf,Av,Gd,1208,TA,632,58,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,183600,-1.1238970822638887,a,7488,1208,1208,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2002,0,Unf,Unf,No,Gd,872,TA,529,108,0,BuiltIn,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,197000,-1.4618702834057242,c,8726,1909,872,1037
CollgCr,1Fam,RL,Corner,Pave,1Story,Norm,8,5,2007,0,Unf,Unf,Av,Ex,1234,TA,484,30,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,179900,0.052572896266117566,c,11049,1234,1234,0
CollgCr,1Fam,RL,CulDSac,Pave,1Story,Norm,5,8,1978,0,ALQ,Unf,No,TA,864,TA,336,0,0,Attchd,Unf,1,0,No Fireplace,Ex,Y,Gd,Gd,0,0,0,136500,-0.6821243194591463,b,7000,864,864,0
CollgCr,1Fam,RL,Corner,Pave,2Story,Norm,7,5,2001,0,Unf,Unf,No,Gd,944,TA,608,43,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,211000,0.28373160566660677,b,11250,1870,944,926
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2007,0,GLQ,Unf,Av,Gd,1578,TA,810,243,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,293200,0.11161534924571925,c,10200,1602,1602,0
CollgCr,1Fam,RL,CulDSac,Pave,1Story,Norm,8,5,2002,0,GLQ,Unf,Gd,Ex,1778,TA,715,35,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,300000,-0.08186694188560607,c,14860,1786,1786,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,5,7,1977,0,LwQ,Rec,Mn,Gd,1040,TA,484,288,0,Detchd,Unf,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,150500,-0.46189705661866504,a,8800,1040,1040,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,6,5,1995,0,ALQ,BLQ,No,Gd,1200,TA,521,26,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,Gd,0,0,0,177500,2.0340018937817455,a,11249,1200,1200,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2005,0,Unf,Unf,No,Gd,1270,TA,524,96,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,175900,0.3261458878684662,c,7242,1270,1270,0
CollgCr,1Fam,RL,Corner,Pave,1Story,Norm,5,6,1996,0,Unf,Unf,No,Gd,1100,TA,462,0,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,TA,Gd,0,0,0,145000,-1.916826938128274,c,13015,1100,1100,0
CollgCr,1Fam,RL,Corner,Pave,1Story,Norm,5,5,1996,0,GLQ,Unf,No,Gd,1040,TA,576,0,0,Detchd,Unf,2,0,No Fireplace,Gd,Y,TA,Gd,0,0,0,152000,-0.47728485323407116,b,12464,1040,1040,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2003,0,GLQ,Unf,No,Gd,1978,TA,850,25,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,318000,0.6114827639022685,b,10389,1978,1978,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,6,5,2003,0,GLQ,Unf,Av,Gd,1682,TA,544,23,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,200000,-0.5479927650781184,c,9135,1700,1700,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,5,8,1972,0,BLQ,Unf,No,TA,864,TA,297,0,0,Detchd,Unf,1,0,No Fireplace,Ex,Y,TA,TA,0,0,0,119900,-2.3282185369246906,c,7200,864,864,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2002,0,Unf,Unf,No,Gd,860,TA,542,63,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,200000,0.9081745218295904,c,8158,1729,860,869
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,4,8,1972,0,Rec,Unf,No,TA,385,TA,728,0,0,Detchd,Unf,2,0,No Fireplace,Gd,Y,TA,Gd,0,0,0,117000,-0.1937575745378119,a,7200,875,875,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,5,5,1972,0,Rec,Unf,Av,TA,894,TA,600,0,0,Detchd,RFn,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,123000,-1.2850193294524048,a,7200,894,894,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2001,0,GLQ,Unf,Mn,Gd,920,TA,608,42,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,223500,-0.42706601369878516,a,11250,1786,920,866
CollgCr,1Fam,RL,FR2,Pave,2Story,Norm,6,7,1977,450,GLQ,Unf,No,Gd,689,TA,299,36,0,Attchd,Fin,1,0,No Fireplace,Ex,Y,TA,TA,0,0,0,161750,-0.8355746947701446,b,10900,1392,689,703
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2005,0,Unf,Unf,Av,Gd,784,TA,572,36,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,195800,0.03617493635330428,c,8400,1611,784,827
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,5,6,1969,0,ALQ,Unf,Gd,Gd,971,TA,300,0,0,Attchd,Unf,1,1,Po,TA,Y,TA,TA,0,0,0,128500,1.2429053224411706,a,9920,971,971,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,1997,0,GLQ,Unf,Gd,Gd,1418,TA,558,110,0,Attchd,RFn,2,1,TA,Ex,Y,TA,TA,0,0,0,226001,-2.08872179301589,c,8696,1418,1418,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2005,0,GLQ,Unf,No,Gd,1274,TA,508,98,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,203000,-0.3511720954087604,c,8814,1274,1274,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,5,7,1994,0,GLQ,Unf,No,Gd,990,TA,384,0,0,Detchd,Unf,1,0,No Fireplace,Ex,Y,TA,Gd,0,0,0,146000,-0.4122082908550901,b,8428,990,990,0
CollgCr,1Fam,RL,Corner,Pave,1Story,Norm,9,5,2002,0,GLQ,Unf,Av,Gd,1626,TA,702,45,0,Attchd,Fin,3,1,TA,Ex,Y,Gd,TA,0,0,0,285000,0.5897146677823513,c,11248,1668,1668,0
CollgCr,1Fam,RL,Corner,Pave,2Story,Norm,7,6,1998,0,GLQ,Unf,Av,Gd,1108,TA,583,170,0,Detchd,RFn,2,1,TA,Ex,Y,TA,TA,0,0,0,274300,-0.09271119543051415,a,9750,2097,1108,989
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2008,0,GLQ,Unf,Gd,Gd,2271,Gd,1348,325,0,Attchd,RFn,3,2,Gd,Ex,Y,Gd,TA,0,0,0,475000,-1.4524505226422584,b,11778,2276,2276,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2000,0,GLQ,Unf,Gd,TA,1673,TA,583,229,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,270000,-0.3678175336565094,a,11354,1673,1673,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1998,0,GLQ,Unf,No,Gd,804,TA,523,77,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,200500,1.1553315018669441,c,8750,1682,804,878
CollgCr,TwnhsE,RM,Inside,Pave,1Story,Norm,6,5,2003,0,GLQ,Unf,Av,Gd,848,TA,420,0,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,144000,-0.20424871067703607,b,4435,848,848,0
CollgCr,TwnhsE,RM,Inside,Pave,1Story,Norm,6,5,2003,0,GLQ,Unf,Av,Gd,848,TA,420,0,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,136500,-0.520956778782202,c,4435,848,848,0
CollgCr,1Fam,RL,Corner,Pave,1Story,Norm,5,6,1975,0,BLQ,Rec,No,TA,864,TA,440,80,0,Attchd,Unf,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,120000,0.1286885869652078,b,9675,879,879,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1997,0,GLQ,Unf,No,Gd,1057,TA,645,36,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,219500,-0.2593831635128836,a,9375,2034,1057,977
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,8,5,1999,0,Unf,Unf,Av,Gd,850,TA,560,29,0,Attchd,Unf,2,1,TA,Ex,Y,Gd,TA,0,0,0,207000,-0.17662328950492467,b,11690,1764,886,878
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2001,0,GLQ,Unf,No,Gd,944,TA,622,45,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,230000,-0.15166703192424055,b,12420,1840,944,896
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2003,0,GLQ,Unf,Mn,Gd,1337,TA,531,39,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,185000,-3.0003329930797444,b,8450,1337,1337,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,1999,0,GLQ,Unf,Gd,Gd,1490,TA,577,29,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,204000,-0.6631032885695073,c,10335,1501,1501,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1997,0,GLQ,Unf,No,Gd,928,TA,470,99,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,231500,0.5847509860079584,b,15426,1764,928,836
CollgCr,TwnhsE,RM,Inside,Pave,1Story,Norm,6,5,2004,0,GLQ,Unf,Gd,Gd,848,TA,420,0,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,141000,-0.43593836203127884,a,4426,848,848,0
CollgCr,1Fam,RL,CulDSac,Pave,2Story,Norm,9,5,2001,0,GLQ,Unf,Mn,Gd,1357,TA,725,116,0,BuiltIn,Fin,3,1,TA,Ex,Y,Gd,TA,0,0,0,274000,-1.8628142985193614,a,9720,1947,1366,581
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2009,0,GLQ,Unf,Gd,Ex,1555,TA,1138,24,0,Attchd,Fin,3,1,Gd,Ex,Y,Ex,TA,0,0,0,323262,1.6183238046154724,c,10933,1680,1680,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,1997,0,GLQ,Unf,Av,Gd,1417,TA,511,117,0,Attchd,Unf,2,1,TA,Ex,Y,Gd,TA,0,0,0,210000,-0.7049424930909605,c,8750,1417,1417,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2006,0,Unf,Unf,Av,Gd,1494,TA,840,33,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,279500,-0.14861846714405433,a,10652,1494,1494,0
CollgCr,1Fam,RL,Inside,Pave,SFoyer,Norm,5,8,1972,0,GLQ,Unf,Av,Gd,768,TA,396,0,0,Detchd,Fin,1,0,No Fireplace,Gd,Y,TA,Gd,0,0,0,133900,0.5029726847458026,a,7200,768,768,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1997,0,GLQ,Unf,No,Gd,824,TA,684,162,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,TA,Gd,0,0,0,204750,-0.5449365037016417,b,9337,1786,905,881
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,8,5,1999,0,GLQ,Unf,Mn,Gd,1004,TA,660,106,0,Attchd,Fin,3,2,TA,Ex,Y,Gd,TA,0,0,0,230000,1.221165969417668,a,9066,1852,1004,848
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,8,5,2002,0,GLQ,Unf,No,Gd,1128,TA,577,211,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,237000,1.5761631641744784,a,9473,2031,1128,903
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2007,0,GLQ,Unf,Av,Gd,1351,TA,610,50,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,193000,-0.6506810246953172,c,9627,1361,1361,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2002,0,GLQ,Unf,Mn,Gd,1494,TA,530,36,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,221000,-0.09428493497716177,b,12803,1494,1494,0
CollgCr,1Fam,RL,Corner,Pave,2Story,Norm,7,5,2002,0,GLQ,Unf,No,Gd,916,TA,492,91,0,BuiltIn,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,200000,-0.4554880681316314,b,13450,1861,920,941
CollgCr,1Fam,RL,Inside,Pave,1Story,PosN,7,5,1998,0,GLQ,Unf,Mn,Gd,1463,TA,539,81,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,207000,-0.2220523346062285,c,14753,1463,1463,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,6,6,1977,0,GLQ,Unf,Av,Gd,675,TA,317,36,0,Attchd,Unf,1,0,No Fireplace,TA,Y,TA,TA,0,0,0,157500,-0.5293441880960986,a,8340,1388,686,702
CollgCr,1Fam,RL,FR2,Pave,2Story,Norm,7,5,2004,0,Unf,Unf,No,Gd,847,TA,434,48,0,BuiltIn,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,195000,-0.08236521155210894,a,12393,1948,847,1101
CollgCr,1Fam,RL,Corner,Pave,2Story,Norm,7,5,2006,0,Unf,Unf,No,Gd,728,TA,440,0,0,Attchd,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,155835,0.20717309590534955,a,11103,1456,728,728
CollgCr,1Fam,RL,Corner,Pave,1Story,Norm,8,5,2008,0,GLQ,Unf,Av,Gd,1254,TA,810,92,0,Attchd,RFn,3,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,221800,-2.2282833446149968,a,10324,1254,1254,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2006,0,GLQ,Unf,No,Gd,1604,TA,660,110,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,220000,-1.4717635947170264,a,8814,1604,1604,0
CollgCr,1Fam,RL,CulDSac,Pave,1Story,Norm,5,7,1977,0,ALQ,Unf,Av,Gd,1268,TA,252,0,0,Detchd,Unf,1,0,No Fireplace,TA,Y,TA,TA,0,0,0,143500,-0.3244146228047644,c,9286,1268,1268,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2002,0,GLQ,Unf,No,Gd,1431,TA,577,40,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,203000,1.0082305985034152,c,10739,1444,1444,0
CollgCr,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2006,0,Unf,Unf,Mn,Gd,851,TA,578,105,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,203160,-0.6793919454530097,b,8581,1737,851,886
CollgCr,1Fam,RL,Corner,Pave,2Story,Norm,7,5,1998,0,Unf,Unf,Av,Gd,866,TA,546,36,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,197900,0.5865503095520613,a,10400,1779,866,913
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2008,0,Unf,Unf,Av,Gd,1468,TA,904,142,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,239900,0.20207534464529697,c,9178,1468,1468,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,1996,0,GLQ,Unf,Gd,Gd,1504,TA,478,66,0,Attchd,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,203000,0.5726120145337953,b,11883,1504,1504,0
CollgCr,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2005,0,GLQ,Unf,Av,Gd,1614,TA,865,59,0,Attchd,RFn,3,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,221500,-0.20813107110495707,a,11210,1614,1614,0
